valid_species_id,family,operational_genus,species,species_authority,operational_feeding,operational_fixation,operational_mobility,operational_substrate,bathymetry_min,operational_bathymetry_min,size,range_SST_Huang
100512,Carditidae,Cardita,aoteana,Finlay 1927,suspension,attached,immobile,epifaunal,0,0,30.0873727666608,14.513740292
100513,Carditidae,Cardita,aviculina,Lamarck 1819,suspension,attached,immobile,epifaunal,0,0,20.899760764181,16.57552616
100515,Carditidae,Cardita,caliculaeformis,Deshayes in Maillard 1863,suspension,attached,immobile,epifaunal,1,1,27.8280434094817,13.52260961
100516,Carditidae,Cardita,calyculata,(Linnaeus 1758),suspension,attached,immobile,epifaunal,0,0,24.4948974278318,22.861666644
112731,Carditidae,Cardita,excisa,Philippi 1847,suspension,attached,immobile,epifaunal,3,3,10.1980390271856,3.43599318
100521,Carditidae,Cardita,ffinchi,(Melvill 1898),suspension,attached,immobile,epifaunal,18,18,53.3221342408572,20.31424225
112254,Carditidae,Cardita,hawaiensis,"(Dall, Bartsch & Rehder 1938)",suspension,attached,immobile,epifaunal,9,9,25.1266790483741,3.59198342
101312,Carditidae,Cardita,kyushuensis,(Okutani 1963),suspension,attached,immobile,epifaunal,7,7,23.3216637485408,28.698333221
100522,Carditidae,Cardita,leana,Dunker 1860,suspension,attached,immobile,epifaunal,0,0,25.8340860105404,28.300978407
100524,Carditidae,Cardita,muricata,Sowerby 1833,suspension,attached,immobile,epifaunal,0,0,25.3791252804347,19.64053477
112255,Carditidae,Cardita,n. sp. 1 of Huber 2010a,Huber 2010,suspension,attached,immobile,epifaunal,5,5,12.2474487139159,24.634772374
112130,Carditidae,Cardita,n.sp. 2 of Huber 2010a:654,Huber 2010,suspension,attached,immobile,epifaunal,0,0,5.80947501931113,1.3381667
100418,Carditidae,Cardita,pica,Reeve 1843,suspension,attached,immobile,epifaunal,20,20,28.5954541841881,16.02500057
100532,Carditidae,Cardita,variegata,Bruguiere 1792,suspension,attached,immobile,epifaunal,0,0,37.0472671056854,32.627575601
100534,Carditidae,Cardita,vinsoni,Viader 1951,suspension,attached,immobile,epifaunal,10,10,5.88897274573418,4.82453236
100535,Carditidae,Carditamera,affinis,(Sowerby 1833),suspension,unattached,mobile,infaunal,0,0,66.7293039076536,16.44182409
111920,Carditidae,Carditamera,bajaensis,Gonzalez & Giribet 2012,suspension,unattached,mobile,infaunal,0,0,54.5435605731786,16.44182409
100536,Carditidae,Carditamera,contigua,(Dautzenberg 1910),suspension,unattached,mobile,infaunal,2,2,6.22093240599832,12.43967933
100538,Carditidae,Carditamera,gracilis,(Shuttleworth 1856),suspension,unattached,mobile,infaunal,3,3,28.2488937836511,13.5702424
100539,Carditidae,Carditamera,micella,Penna 1971,suspension,unattached,mobile,infaunal,24,24,6.50768776140958,13.6103454
100541,Carditidae,Carditamera,plata,(Ihering 1907),suspension,unattached,mobile,infaunal,0,0,7.34846922834953,19.689058019
100542,Carditidae,Carditamera,radiata,(Sowerby 1833),suspension,unattached,mobile,infaunal,0,0,37.1913968546491,13.48108642
121912,Carditidae,Carditamera,rolani,von Cosel 1995,suspension,unattached,mobile,infaunal,2,2,2.85306852353742,3.4005137
111812,Carditidae,Carditella,capensis,E.A. Smith 1885,suspension,unattached,mobile,infaunal,5,5,5.01746948172084,11.32622366
100543,Carditidae,Carditella,exulata,E.A. Smith 1885,suspension,unattached,mobile,infaunal,74,74,3.3166247903554,15.394692059
105902,Carditidae,Carditella,galapagana,Coan 2003,suspension,unattached,mobile,infaunal,29,29,2.33666428910958,8.94489612
100544,Carditidae,Carditella,hawaiensis,"Dall, Bartsch & Rehder 1938",suspension,unattached,mobile,infaunal,66,66,3.46410161513775,6.32310621
100545,Carditidae,Carditella,iejimensis,Hayami & Kase 1993,suspension,unattached,mobile,infaunal,20,20,3.3,8.71578514
100571,Carditidae,Carditella,laticosta,E.A. Smith 1904,suspension,unattached,mobile,infaunal,20,20,5.80947501931113,11.53663892
105903,Carditidae,Carditella,marieta,Coan 2003,suspension,unattached,mobile,infaunal,7,7,5.00799361021957,8.05812489
111964,Carditidae,Carditella,mawsoni,Dell 1972,suspension,unattached,mobile,infaunal,100,100,6.87386354243376,1.876956522
100546,Carditidae,Carditella,naviformis,(Reeve 1843),suspension,unattached,mobile,infaunal,0,0,6.10532554414586,24.098666609
100549,Carditidae,Carditella,semen,(Reeve 1843),suspension,unattached,mobile,infaunal,0,0,10.0312013238694,12.80689511
112658,Carditidae,Carditella,similis,Thiele & Jaeckel 1931,suspension,unattached,mobile,infaunal,50,50,7.85015923405379,10.49853849
112659,Carditidae,Carditella,subradiata of Jaeckel & Thiele non Tate,Theile & Jaeckel 1931,suspension,unattached,mobile,infaunal,25,25,3.64691650576209,11.69277368
100551,Carditidae,Carditella,subtrigona,Tate 1887,suspension,unattached,mobile,infaunal,31,31,9.48683298050514,9.77644138
100552,Carditidae,Carditella,tegulata,(Reeve 1843),suspension,unattached,mobile,infaunal,4,4,6.48074069840786,17.490000069
100553,Carditidae,Carditella,tridacnula,Oliver & Chesney 1997,suspension,unattached,mobile,infaunal,6,6,2.87228132326901,5.57451631
112660,Carditidae,Carditella,valdiviae,Jaeckel & Thiele 1931,suspension,unattached,mobile,infaunal,80,80,6.70820393249937,10.56049389
100555,Carditidae,Carditella,vincentensis,Verco 1908,suspension,unattached,mobile,infaunal,27,27,3,12.34666685
100556,Carditidae,Carditellona,angasi,(E.A. Smith 1885),suspension,unattached,mobile,infaunal,64,64,6.5,13.33563117
112393,Carditidae,Carditellona,pulchella,(Lynge 1909),suspension,unattached,mobile,infaunal,2,2,2.73861278752583,26.955015094
100558,Carditidae,Carditellona,torresi,(E.A Smith 1885),suspension,unattached,mobile,infaunal,5,5,4.89897948556636,9.48499902
112419,Carditidae,Carditellopsis,concinna,(Melvill 1918),suspension,unattached,mobile,infaunal,NA,5,1.87082869338697,6.52129776
100559,Carditidae,Carditellopsis,elegantula,(Tate & May 1901),suspension,unattached,mobile,infaunal,26,26,4.14728827066554,17.831666763
100560,Carditidae,Carditellopsis,infans,(E.A. Smith 1885),suspension,unattached,mobile,infaunal,NA,5,2.54950975679639,15.74695642
100561,Carditidae,Carditellopsis,martyni,Oliver & Chesney 1997,suspension,unattached,mobile,infaunal,6,6,3.49428104193123,5.57451631
100550,Carditidae,Carditellopsis,shimojiensis,(Hayami & Kase 1993),suspension,unattached,mobile,infaunal,NA,NA,3.24961536185438,6.73627401
100562,Carditidae,Carditellopsis,toneana,(Yokoyama 1922),suspension,unattached,mobile,infaunal,20,20,15.959949874608,26.679502064
100554,Carditidae,Carditellopsis,valida,(Verco 1908),suspension,unattached,mobile,infaunal,40,40,3.7,12.34666685
100564,Carditidae,Cardites,antiquatus,(Linnaeus 1758),suspension,unattached,mobile,infaunal,0,0,38.1916221179462,22.861666644
100565,Carditidae,Cardites,bicolor,(Lamarck 1819),suspension,unattached,mobile,infaunal,6,6,48.442543285835,20.31424225
100566,Carditidae,Cardites,canaliculatus,(Reeve 1843),suspension,unattached,mobile,infaunal,10,10,20.976176963403,5.15493953
112690,Carditidae,Cardites,cooperi,(Mellvill 1909),suspension,unattached,mobile,infaunal,15,15,21.4368841019398,6.56721992
100569,Carditidae,Cardites,crassicostata,(Sowerby I 1825),suspension,unattached,mobile,infaunal,0,0,79.5984296327509,16.68122822
112764,Carditidae,Cardites,cumingii,(Deshayes 1854),suspension,unattached,mobile,infaunal,13,13,38.7089137021436,2.21768332
100537,Carditidae,Cardites,floridana,(Conrad 1838),suspension,unattached,mobile,infaunal,0,0,30.199337741083,15.69852423
100570,Carditidae,Cardites,grayi,(Dall 1903),suspension,unattached,mobile,infaunal,0,0,41.7013189239861,11.5817259
100572,Carditidae,Cardites,laticostata,(Sowerby 1833),suspension,unattached,mobile,infaunal,0,0,56.2316636780382,15.88000044
100573,Carditidae,Cardites,nitida,(Reeve 1843),suspension,unattached,mobile,infaunal,10,10,36.3714173493418,4.64875801
100574,Carditidae,Cardites,ovalis,(Reeve 1843),suspension,unattached,mobile,infaunal,13,13,36.1994475095961,6.20144269
100575,Carditidae,Cardites,rufus,(Deshayes in Laborde & Linant 1834),suspension,unattached,mobile,infaunal,2,2,52.820450584977,16.20928593
100577,Carditidae,Cardites,umbonatus,(Sowerby III 1904),suspension,unattached,mobile,infaunal,20,20,39.7994974842648,11.5963716
100578,Carditidae,Carditopsis,bernardi,(Dall 1903),suspension,unattached,mobile,infaunal,10,10,1.79722007556114,9.90636377
100580,Carditidae,Carditopsis,coxi,(Eames & Wilkins 1957),suspension,unattached,mobile,infaunal,NA,NA,2.0976176963403,14.71298243
100582,Carditidae,Carditopsis,flabellum,(Reeve 1843),suspension,unattached,mobile,infaunal,10,10,3.79473319220206,20.692552429
100583,Carditidae,Carditopsis,gofasi,Salas & von Cosel 1991,suspension,unattached,mobile,infaunal,5,5,3.89871773792359,9.9428258
100584,Carditidae,Carditopsis,majeeda,(Biggs 1973),suspension,unattached,mobile,infaunal,0,0,2.39791576165636,20.31424225
100548,Carditidae,Carditopsis,rugosa,"(Sowerby III, 1892)",suspension,unattached,mobile,infaunal,40,40,8.94427190999916,11.53663892
100585,Carditidae,Carditopsis,smithii,(Dall 1896),suspension,unattached,mobile,infaunal,0,0,2,17.72206152
100595,Carditidae,Centrocardita,aculeata,(Poli 1795),suspension,unattached,mobile,infaunal,32,32,21.6783301939979,22.861666644
100563,Carditidae,Centrocardita,akabana,(Sturany 1899),suspension,unattached,mobile,infaunal,50,50,29.4404483661509,11.18039243
100851,Carditidae,Centrocardita,belcheri,(Deshayes 1854),suspension,unattached,mobile,infaunal,NA,NA,10,2.42652897
111725,Carditidae,Centrocardita,donghaiensis,(Xu 2012),suspension,unattached,mobile,infaunal,100,100,11.6601886777187,11.1469698
101311,Carditidae,Centrocardita,hirasei,(Dall 1918),suspension,unattached,mobile,infaunal,40,40,33.3166624979154,22.218446862
101313,Carditidae,Centrocardita,millegrana,(Nomura & Zinbo 1934),suspension,unattached,mobile,infaunal,50,50,31.306548835667,20.745591367
100641,Carditidae,Centrocardita,n. sp. cf. hirasei,of Lamprell & Whitehead 1992,suspension,unattached,mobile,infaunal,93,93,18.9736659610103,6.29223141
105074,Carditidae,Centrocardita,pileolata,(Oliver & Holmes 2004),suspension,unattached,mobile,infaunal,17,17,3.84480168539289,4.56530997
111723,Carditidae,Centrocardita,pseudocardita,(Poutiers 1981),suspension,unattached,mobile,infaunal,20,20,13.3266649991661,17.0319202
100870,Carditidae,Centrocardita,rosulenta,(Tate 1887),suspension,unattached,mobile,infaunal,18,18,18.3030052177231,21.06885968
101314,Carditidae,Centrocardita,sagamiensis,(Kuroda & Habe 1961),suspension,unattached,mobile,infaunal,60,60,27.8783069787245,19.54606761
102463,Carditidae,Centrocardita,soyoae,(Habe 1958),suspension,unattached,mobile,infaunal,50,50,15.4272486205415,22.143474394
112335,Carditidae,Centrocardita,squamigera,(Deshayes 1832),suspension,unattached,mobile,infaunal,0,0,25.8607811173599,9.97830363
100849,Carditidae,Coanicardita,bailyi,(J. Burch 1944),suspension,unattached,mobile,infaunal,30,30,13.490737563232,13.088254092
100873,Carditidae,Coanicardita,ventricosa,(Gould 1850),suspension,unattached,mobile,infaunal,20,20,25.4558441227157,32.422265115
100711,Carditidae,Condylocardia,ameliae,Salas & von Cosel 1991,suspension,unattached,mobile,infaunal,40,40,1.93390796058137,7.16179486
100712,Carditidae,Condylocardia,angolensis,Salas & von Cosel 1991,suspension,unattached,mobile,infaunal,10,10,2.14476105895272,8.20559791
100713,Carditidae,Condylocardia,boucheti,Salas & von Cosel 1991,suspension,unattached,mobile,infaunal,NA,5,1.3228756555323,7.30900011
100714,Carditidae,Condylocardia,bravensis,Salas & Rolan 1990,suspension,unattached,mobile,infaunal,5,5,1.89736659610103,5.72802754
100715,Carditidae,Condylocardia,carditoides,Salas & Rolan 1990,suspension,unattached,mobile,infaunal,1,1,1.6431676725155,5.72802754
100724,Carditidae,Condylocardia,chathamensis,Powell 1933,suspension,unattached,mobile,infaunal,NA,NA,1.42302494707577,17.123475512
110670,Carditidae,Condylocardia,cometa,Middelfart 2002,suspension,unattached,mobile,infaunal,51,51,1.34499070628759,9.639529663
100718,Carditidae,Condylocardia,digueti,Lamy 1917,suspension,unattached,mobile,infaunal,0,0,2,16.17446967
105805,Carditidae,Condylocardia,elongata,Coan 2003,suspension,unattached,mobile,infaunal,1,1,2.13541565040626,9.31431475
105800,Carditidae,Condylocardia,fernandina,Coan 2003,suspension,unattached,mobile,infaunal,0,0,1.99749843554382,5.16148757
105901,Carditidae,Condylocardia,geigeri,Coan 2003,suspension,unattached,mobile,infaunal,9,9,2,5.33974599
100719,Carditidae,Condylocardia,hippopus,(Morch 1861),suspension,unattached,mobile,infaunal,3,3,2.29782505861521,7.33018533
102634,Carditidae,Condylocardia,isoceles,(Hedley 1909),suspension,unattached,mobile,infaunal,9,9,4,11.2155173
105806,Carditidae,Condylocardia,kaiserae,Coan 2003,suspension,unattached,mobile,infaunal,12,12,2.78388218141501,9.31431475
105804,Carditidae,Condylocardia,koolsae,Coan 2003,suspension,unattached,mobile,infaunal,17,17,1.93390796058137,3.93892553
102569,Carditidae,Condylocardia,limaeformis,Cotton 1930,suspension,unattached,mobile,infaunal,0,0,1.54919333848297,17.123475512
100723,Carditidae,Condylocardia,notoaustralis,Cotton 1930,suspension,unattached,mobile,infaunal,4,4,1.64481001942474,18.105999963
102568,Carditidae,Condylocardia,pectinata,(Tate & May 1900),suspension,unattached,mobile,infaunal,6,6,1.68463645929916,14.866104973
105370,Carditidae,Condylocardia,pectinata chathamensis,Powell 1933,suspension,unattached,mobile,infaunal,32,32,1,5.33983609
100725,Carditidae,Condylocardia,rectangularis,Cotton 1930,suspension,unattached,mobile,infaunal,9,9,2.09711706873984,10.357693593
100727,Carditidae,Condylocardia,sanctipauli,Munier-Chalmas in Bernard 1896,suspension,unattached,mobile,infaunal,NA,NA,1.14490174250894,4.93142855
105879,Carditidae,Condylocardia,sparsa,Coan 2003,suspension,unattached,mobile,infaunal,0,0,2.0976176963403,4.519889
100730,Carditidae,Condylocardia,tridacniformis,Salas & Rolan 1990,suspension,unattached,mobile,infaunal,1,1,2.52586618806302,5.72802754
100731,Carditidae,Condylocardia,verdensis,Salas & Rolan 1990,suspension,unattached,mobile,infaunal,1,1,1.3490737563232,11.07927474
110674,Carditidae,Condylocuna,annieae,Middelfart 2002,suspension,unattached,mobile,infaunal,31,31,1.179618582424,5.32377619
100733,Carditidae,Condylocuna,concentrica,(Bernard 1897),suspension,unattached,mobile,infaunal,18,18,1.04880884817015,14.513740292
103572,Carditidae,Condylocuna,jimbecki,Middelfart 2002,suspension,unattached,mobile,infaunal,0,0,0.989949493661167,5.32377619
102345,Carditidae,Condylocuna,mernoo,(Dell 1952),suspension,unattached,mobile,infaunal,NA,5,1.19582607431014,12.887358372
100737,Carditidae,Condylocuna,projecta,(Hedley 1902),suspension,unattached,mobile,infaunal,0,0,1.20266371026983,20.278500053
100738,Carditidae,Condylocuna,torquata,(Marwick 1928),suspension,unattached,mobile,infaunal,NA,NA,1.6431676725155,5.33983609
103573,Carditidae,Condylocuna,tricosa,Middelfart 2002,suspension,unattached,mobile,infaunal,0,0,0.839047078536121,16.29197539
111815,Carditidae,Coripia,agulhasensis,(Jaeckel & Thiele 1931),suspension,unattached,mobile,infaunal,60,60,5.9791303715507,7.67391622
100754,Carditidae,Coripia,corbis,(Philippi 1836),suspension,unattached,mobile,infaunal,9,9,6.6932802122726,22.861666644
111816,Carditidae,Coripia,elata,(Sowerby III 1892),suspension,unattached,mobile,infaunal,40,40,6.2449979983984,12.87589888
111813,Carditidae,Coripia,fortisculpta,(Barnard 1964),suspension,unattached,mobile,infaunal,30,30,3.39852909359329,5.99921471
102564,Carditidae,Coripia,jozinae,(van Aartsen 1985),suspension,unattached,mobile,infaunal,9,9,7,22.861666644
111814,Carditidae,Coripia,nuculoides,(Barnard 1964),suspension,unattached,mobile,infaunal,27,27,5.24404424085076,6.30373925
103584,Carditidae,Crassacuna,crassisculpta,Middelfart 2002b,suspension,unattached,mobile,infaunal,23,23,2.05363093081498,11.66106073
101867,Carditidae,Crassacuna,praecalva,(Hedley 1909),suspension,unattached,mobile,infaunal,0,0,2.21817492547364,16.83583347
103585,Carditidae,Crassacuna,pusilla,(Lynge 1909),suspension,unattached,mobile,infaunal,9,9,1.95989795652733,8.78054807
100777,Carditidae,Crassicardia,crassidens,(Broderip & Sowerby 1829),suspension,unattached,mobile,infaunal,1,1,43.4741302385683,27.779950648
100856,Carditidae,Crassicardia,crebricostata,(Krause 1885),suspension,unattached,mobile,infaunal,5,5,30.9838667696593,25.727688638
100859,Carditidae,Crassicardia,incisa,(Dall 1903),suspension,unattached,mobile,infaunal,1,1,10.9544511501033,16.584341195
100869,Carditidae,Crassicardia,rjabininae,(Scarlato 1955),suspension,unattached,mobile,infaunal,5,5,29.2916370317536,22.715246192
106447,Carditidae,Cuna,carditelloides,Suter 1911,suspension,unattached,mobile,infaunal,183,183,2.73861278752583,12.887358372
103544,Carditidae,Cuna,compressidens,Powell 1933,suspension,unattached,mobile,infaunal,11,11,1.32476412994918,12.106406823
110635,Carditidae,Cuna,concentrica,Hedley 1902,suspension,unattached,mobile,infaunal,4,4,2.3,20.077091033
102141,Carditidae,Cuna,cuneata,(Laseron 1953),suspension,unattached,mobile,infaunal,4,4,2.43721152139079,6.41223532
103545,Carditidae,Cuna,delta,(Tate & May 1900),suspension,unattached,mobile,infaunal,4,4,2.39165214862028,20.125621153
103577,Carditidae,Cuna,deltoides,Middelfart 2002b,suspension,unattached,mobile,infaunal,30,30,1,5.10708327
103575,Carditidae,Cuna,gambiensis,Nickles1955,suspension,unattached,mobile,infaunal,16,16,3.4,13.69124961
100833,Carditidae,Cuna,iriomotensis,Habe 1992,suspension,unattached,mobile,infaunal,10,10,2.2494443758404,5.99162782
103546,Carditidae,Cuna,laqueus,Finlay 1927,suspension,unattached,mobile,infaunal,27,27,2.6,12.887358372
103578,Carditidae,Cuna,libbyae,Middelfart 2002b,suspension,unattached,mobile,infaunal,115,115,1.84932420089069,14.31359102
103547,Carditidae,Cuna,manawatawhia,Powell 1937,suspension,unattached,mobile,infaunal,92,92,2.7459060435492,12.106406823
103548,Carditidae,Cuna,mayi,Powell 1930,suspension,unattached,mobile,infaunal,18,18,2.01246117974981,12.106406823
103579,Carditidae,Cuna,microconcentrica,Middelfart 2002b,suspension,unattached,mobile,infaunal,NA,NA,1.24899959967968,4.59057239
103580,Carditidae,Cuna,navicula,Middelfart 2002b,suspension,unattached,mobile,infaunal,58,58,1.72336879396141,11.360300813
103581,Carditidae,Cuna,ramus,Middelfart 2002b,suspension,unattached,mobile,infaunal,31,31,2.43721152139079,10.72000014
101869,Carditidae,Cuna,saza,(Laseron 1953),suspension,unattached,mobile,infaunal,4,4,2.24819927942342,15.18024701
100837,Carditidae,Cuna,solida,Cotton 1931,suspension,unattached,mobile,infaunal,4,4,2.0976176963403,8.58499995
103582,Carditidae,Cuna,vitrea,(Laseron 1953),suspension,unattached,mobile,infaunal,15,15,1.29614813968157,13.46500003
103550,Carditidae,Cuna,waikukuensis,Powell 1937,suspension,unattached,mobile,infaunal,29,29,1.79722007556114,12.106406823
